Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Nouveaux Bilans Alimentaire","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","45.96","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","184","Rwanda","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","50.8","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","189","Sainte-Lucie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","32.29","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","188","Saint-Kitts-et-Nevis","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","27.56","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","191","Saint-Vincent-et-les Grenadines","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","39.7","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","244","Samoa","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","35.78","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","193","Sao Tomé-et-Principe","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","37.94","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","195","Sénégal","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","48.67","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","272","Serbie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","42.31","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","197","Sierra Leone","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","39.57","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","199","Slovaquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","33.16","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","198","Slovénie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","45.16","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","52.83","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","47.48","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","38.01","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","211","Suisse","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","35.61","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","207","Suriname","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","36.02","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","208","Tadjikistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","41.74","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","39","Tchad","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","51.17","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","167","Tchéquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","34.15","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","216","Thaïlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","36.3","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","176","Timor-Leste","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","40.99","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","217","Togo","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","49.71","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","220","Trinité-et-Tobago","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","41.27","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","222","Tunisie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","71.21","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","213","Turkménistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","52.83","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","223","Turquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","71.18","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","230","Ukraine","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","48.18","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","234","Uruguay","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","40.28","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","155","Vanuatu","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","36.65","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","236","Venezuela (République bolivarienne du)","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","29.6","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","237","Viet Nam","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","58.91","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","249","Yémen","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","44.15","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","251","Zambie","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","46.83","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","181","Zimbabwe","674","Disponibilité de protéines en quantité (g/personne/jour)","2903","Produits Vegetaux","2018","2018","g/personne/jour","32.56","Fc","Donnée calculée"
